time,Number_molcules_in_droplet
0.207018,1055
0.208018,1055
0.209018,1055
0.210018,1055
0.211018,1055
0.212018,1055
0.213018,1055
0.214018,1055
0.215018,1055
0.216018,1055
0.217018,1055
0.218018,1055
0.219018,1055
0.220018,1055
0.221018,1055
0.222018,1055
0.223018,1055
0.224018,1055
0.225018,1055
0.226018,1055
0.227018,1055
0.228018,1055
0.229018,1055
0.230018,1055
0.231018,1055
0.232018,1055
0.233018,1055
0.234018,1055
0.235018,1054
0.236018,1054
0.237018,1054
0.238018,1054
0.239018,1054
0.240018,1054
0.241018,1054
0.242018,1054
0.243018,1054
0.244018,1054
0.245018,1054
0.246018,1054
0.247018,1054
0.248018,1054
0.249018,1054
0.250018,1054
0.251018,1054
0.252018,1054
0.253018,1054
0.254018,1054
0.255018,1054
0.256018,1054
0.257018,1054
0.258018,1054
0.259018,1054
0.260018,1054
0.261018,1054
0.262018,1054
0.263018,1054
0.264018,1054
0.265018,1053
0.266018,1053
0.267018,1053
0.268018,1053
0.269018,1053
0.270018,1053
0.271018,1053
0.272018,1053
0.273018,1053
0.274018,1053
0.275018,1053
0.276018,1053
0.277018,1052
0.278018,1052
0.279018,1052
0.280018,1052
0.281018,1052
0.282018,1052
0.283018,1052
0.284018,1052
0.285018,1052
0.286018,1052
0.287018,1052
0.288018,1052
0.289018,1052
0.290018,1052
0.291018,1052
0.292018,1052
0.293018,1052
0.294018,1052
0.295018,1052
0.296018,1052
0.297018,1052
0.298018,1052
0.299018,1052
0.300018,1052
0.301018,1052
0.302018,1052
0.303018,1052
0.304018,1052
0.305018,1052
0.306018,1052
0.307018,1052
0.308018,1051
0.309018,1051
0.310018,1051
0.311018,1051
0.312018,1051
0.313018,1051
0.314018,1051
0.315018,1051
0.316018,1051
0.317018,1051
0.318018,1051
0.319018,1051
0.320018,1051
0.321018,1051
0.322018,1051
0.323018,1051
0.324018,1051
0.325018,1051
0.326018,1051
0.327018,1051
0.328018,1051
0.329018,1051
0.330018,1051
0.331018,1051
0.332018,1051
0.333018,1051
0.334018,1051
0.335018,1051
0.336018,1051
0.337018,1051
0.338018,1051
0.339018,1051
0.340018,1051
0.341018,1051
0.342018,1051
0.343018,1051
0.344018,1051
0.345018,1051
0.346018,1051
0.347018,1051
0.348018,1051
0.349018,1051
0.350018,1051
0.351018,1051
0.352018,1051
0.353018,1051
0.354018,1051
0.355018,1051
0.356018,1051
0.357018,1051
0.358018,1051
0.359018,1051
0.360018,1051
0.361018,1051
0.362018,1051
0.363018,1051
0.364018,1051
0.365018,1051
0.366018,1051
0.367018,1051
0.368018,1051
0.369018,1051
0.370018,1051
0.371018,1051
0.372018,1051
0.373018,1051
0.374018,1051
0.375018,1051
0.376018,1051
0.377018,1051
0.378018,1051
0.379018,1051
0.380018,1051
0.381018,1051
0.382018,1051
0.383018,1051
0.384018,1051
0.385018,1050
0.386018,1050
0.387018,1050
0.388018,1050
0.389018,1050
0.390018,1050
0.391018,1050
0.392018,1050
0.393018,1050
0.394018,1050
0.395018,1050
0.396018,1050
0.397018,1050
0.398018,1050
0.399018,1050
0.400018,1050
0.401018,1050
0.402018,1050
0.403018,1050
0.404018,1050
0.405018,1050
0.406018,1050
0.407018,1050
0.408018,1050
0.409018,1050
0.410018,1050
0.411018,1049
0.412018,1049
0.413018,1049
0.414018,1049
0.415018,1049
0.416018,1049
0.417018,1049
0.418018,1049
0.419018,1049
0.420018,1049
0.421018,1049
0.422018,1048
0.423018,1048
0.424018,1048
0.425018,1048
0.426018,1048
0.427018,1048
0.428018,1048
0.429018,1048
0.430018,1048
0.431018,1048
0.432018,1048
0.433018,1048
0.434018,1048
0.435018,1048
0.436018,1048
0.437018,1048
0.438018,1048
0.439018,1048
0.440018,1048
0.441018,1048
0.442018,1048
0.443018,1048
0.444018,1048
0.445018,1048
0.446018,1048
0.447018,1048
0.448018,1048
0.449018,1048
0.450018,1048
0.451018,1048
0.452018,1048
0.453018,1048
0.454018,1048
0.455018,1048
0.456018,1048
0.457018,1048
0.458018,1048
0.459018,1048
0.460018,1048
0.461018,1048
0.462018,1048
0.463018,1048
0.464018,1048
0.465018,1048
0.466018,1048
0.467018,1048
0.468018,1048
0.469018,1048
0.470018,1048
0.471018,1048
0.472018,1048
0.473018,1048
0.474018,1048
0.475018,1048
0.476018,1048
0.477018,1048
0.478018,1048
0.479018,1048
0.480018,1048
0.481018,1048
0.482018,1048
0.483018,1048
0.484018,1048
0.485018,1048
0.486018,1048
0.487018,1048
0.488018,1048
0.489018,1048
0.490018,1048
0.491018,1048
0.492018,1048
0.493018,1048
0.494018,1048
0.495018,1048
0.496018,1048
0.497018,1048
0.498018,1048
0.499018,1048
0.5,1048
0.5,1048
0.500018,1048
0.501018,1048
0.502018,1048
0.503018,1048
0.504018,1048
0.505018,1048
0.506018,1048
0.507018,1048
0.508018,1048
0.509018,1048
0.510018,1048
0.511018,1048
0.512018,1048
0.513018,1047
0.514018,1047
0.515018,1047
0.516018,1047
0.517018,1047
0.518018,1047
0.519018,1047
0.520018,1047
0.521018,1047
0.522018,1047
0.523018,1047
0.524018,1047
0.525018,1047
0.526018,1047
0.527018,1047
0.528018,1047
0.529018,1047
0.530018,1047
0.531018,1047
0.532018,1047
0.533018,1047
0.534018,1047
0.535018,1047
0.536018,1047
0.537018,1047
0.538018,1047
0.539018,1047
0.540018,1047
0.541018,1047
0.542018,1047
0.543018,1047
0.544018,1047
0.545018,1047
0.546018,1047
0.547018,1047
0.548018,1047
0.549018,1047
0.550018,1047
0.551018,1047
0.552018,1047
0.553018,1047
0.554018,1047
0.555018,1046
0.556018,1046
0.557018,1046
0.558018,1046
0.559018,1046
0.560018,1046
0.561018,1046
0.562018,1046
0.563018,1046
0.564018,1046
0.565018,1046
0.566018,1046
0.567018,1046
0.568018,1046
0.569018,1046
0.570018,1046
0.571018,1046
0.572018,1046
0.573018,1046
0.574018,1045
0.575018,1045
0.576018,1045
0.577018,1045
0.578018,1045
0.579018,1045
0.580018,1045
0.581018,1045
0.582018,1045
0.583018,1045
0.584018,1045
0.585018,1045
0.586018,1045
0.587018,1045
0.588018,1045
0.589018,1045
0.590018,1045
0.591018,1045
0.592018,1045
0.593018,1045
0.594018,1045
0.595018,1045
0.596018,1045
0.597018,1045
0.598018,1045
0.599018,1045
0.600018,1045
0.601018,1045
0.602018,1045
0.603018,1045
0.604018,1045
0.605018,1045
0.606018,1045
0.607018,1045
0.608018,1045
0.609018,1045
0.610018,1045
0.611018,1045
0.612018,1045
0.613018,1045
0.614018,1045
0.615018,1045
0.616018,1045
0.617018,1045
0.618018,1045
0.619018,1045
0.620018,1045
0.621018,1045
0.622018,1045
0.623018,1045
0.624018,1045
0.625018,1045
0.626018,1045
0.627018,1045
0.628018,1045
0.629018,1045
0.630018,1044
0.631018,1044
0.632018,1044
0.633018,1044
0.634018,1044
0.635018,1044
0.636018,1044
0.637018,1044
0.638018,1044
0.639018,1044
0.640018,1044
0.641018,1044
0.642018,1044
0.643018,1044
0.644018,1044
0.645018,1044
0.646018,1044
0.647018,1044
0.648018,1044
0.649018,1044
0.650018,1044
0.651018,1044
0.652018,1044
0.653018,1044
0.654018,1044
0.655018,1044
0.656018,1044
0.657018,1044
0.658018,1044
0.659018,1044
0.660018,1044
0.661018,1044
0.662018,1044
0.663018,1044
0.664018,1044
0.665018,1044
0.666018,1044
0.667018,1044
0.668018,1044
0.669018,1044
0.670018,1044
0.671018,1044
0.672018,1044
0.673018,1044
0.674018,1044
0.675018,1044
0.676018,1044
0.677018,1044
0.678018,1044
0.679018,1044
0.680018,1044
0.681018,1044
0.682018,1044
0.683018,1044
0.684018,1044
0.685018,1044
0.686018,1044
0.687018,1044
0.688018,1044
0.689018,1044
0.690018,1044
0.691018,1044
0.692018,1044
0.693018,1044
0.694018,1044
0.695018,1044
0.696018,1044
0.697018,1044
0.698018,1044
0.699018,1044
0.700018,1044
0.701018,1044
0.702018,1044
0.703018,1044
0.704018,1044
0.705018,1044
0.706018,1044
0.707018,1044
0.708018,1044
0.709018,1044
0.710018,1044
0.711018,1044
0.712018,1043
0.713018,1043
0.714018,1043
0.715018,1043
0.716018,1043
0.717018,1043
0.718018,1043
0.719018,1043
0.720018,1043
0.721018,1043
0.722018,1043
0.723018,1043
0.724018,1043
0.725018,1043
0.726018,1043
0.727018,1043
0.728018,1043
0.729018,1043
0.730018,1043
0.731018,1043
0.732018,1043
0.733018,1043
0.734018,1043
0.735018,1043
0.736018,1043
0.737018,1043
0.738018,1043
0.739018,1043
0.740018,1043
0.741018,1043
0.742018,1043
0.743018,1043
0.744018,1043
0.745018,1043
0.746018,1043
0.747018,1043
0.748018,1043
0.749018,1043
0.750018,1042
0.751018,1042
0.752018,1042
0.753018,1042
0.754018,1042
0.755018,1042
0.756018,1042
0.757018,1042
0.758018,1042
0.759018,1042
0.760018,1042
0.761018,1042
0.762018,1042
0.763018,1042
0.764018,1042
0.765018,1042
0.766018,1042
0.767018,1042
0.768018,1042
0.769018,1042
0.770018,1042
0.771018,1042
0.772018,1042
0.773018,1042
0.774018,1042
0.775018,1042
0.776018,1042
0.777018,1042
0.778018,1042
0.779018,1042
0.780018,1042
0.781018,1042
0.782018,1042
0.783018,1042
0.784018,1042
0.785018,1042
0.786018,1042
0.787018,1042
0.788018,1042
0.789018,1042
0.790018,1042
0.791018,1042
0.792018,1042
0.793018,1042
0.794018,1042
0.795018,1042
0.796018,1042
0.797018,1042
0.798018,1042
0.799018,1042
0.800018,1042
0.801018,1042
0.802018,1042
0.803018,1042
0.804018,1042
0.805018,1042
0.806018,1042
0.807018,1042
0.808018,1042
0.809018,1042
0.810018,1042
0.811018,1042
0.812018,1042
0.813018,1042
0.814018,1042
0.815018,1042
0.816018,1042
0.817018,1042
0.818018,1042
0.819018,1042
0.820018,1042
0.821018,1042
0.822018,1042
0.823018,1042
0.824018,1042
0.825018,1042
0.826018,1042
0.827018,1042
0.828018,1042
0.829018,1042
0.830018,1042
0.831018,1042
0.832018,1042
0.833018,1042
0.834018,1042
0.835018,1042
0.836018,1042
0.837018,1042
0.838018,1042
0.839018,1042
0.840018,1042
0.841018,1042
0.842018,1042
0.843018,1042
0.844018,1042
0.845018,1042
0.846018,1042
0.847018,1042
0.848018,1042
0.849018,1042
0.850018,1042
0.851018,1042
0.852018,1042
0.853018,1042
0.854018,1042
0.855018,1042
0.856018,1042
0.857018,1042
0.858018,1042
0.859018,1042
0.860018,1042
0.861018,1042
0.862018,1042
0.863018,1042
0.864018,1042
0.865018,1042
0.866018,1042
0.867018,1042
0.868018,1042
0.869018,1042
0.870018,1042
0.871018,1042
0.872018,1042
0.873018,1042
0.874018,1042
0.875018,1042
0.876018,1042
0.877018,1042
0.878018,1042
0.879018,1042
0.880018,1042
0.881018,1042
0.882018,1042
0.883018,1042
0.884018,1042
0.885018,1042
0.886018,1042
0.887018,1042
0.888018,1042
0.889018,1042
0.890018,1042
0.891018,1042
0.892018,1042
0.893018,1042
0.894018,1042
0.895018,1042
0.896018,1042
0.897018,1042
0.898018,1042
0.899018,1042
0.900018,1042
0.901018,1042
0.902018,1042
0.903018,1042
0.904018,1042
0.905018,1042
0.906018,1042
0.907018,1042
0.908018,1042
0.909018,1042
0.910018,1042
0.911018,1042
0.912018,1042
0.913018,1042
0.914018,1042
0.915018,1042
0.916018,1042
0.917018,1042
0.918018,1042
0.919018,1042
0.920018,1042
0.921018,1042
0.922018,1042
0.923018,1042
0.924018,1042
0.925018,1042
0.926018,1042
0.927018,1042
0.928018,1039
0.929018,1039
0.930018,1039
0.931018,1039
0.932018,1039
0.933018,1039
0.934018,1039
0.935018,1039
0.936018,1039
0.937018,1039
0.938018,1039
0.939018,1039
0.940018,1038
0.941018,1038
0.942018,1038
0.943018,1038
0.944018,1038
0.945018,1038
0.946018,1038
0.947018,1038
0.948018,1038
0.949018,1038
0.950018,1038
0.951018,1038
0.952018,1038
0.953018,1038
0.954018,1038
0.955018,1038
0.956018,1037
0.957018,1037
0.958018,1037
0.959018,1037
0.960018,1037
0.961018,1037
0.962018,1037
0.963018,1037
0.964018,1037
0.965018,1037
0.966018,1037
0.967018,1037
0.968018,1037
0.969018,1037
0.970018,1037
0.971018,1037
0.972018,1037
0.973018,1037
0.974018,1037
0.975018,1037
0.976018,1037
0.977018,1037
0.978018,1037
0.979018,1037
0.980018,1037
0.981018,1037
0.982018,1037
0.983018,1037
0.984018,1037
0.985018,1037
0.986018,1037
0.987018,1037
0.988018,1037
0.989018,1037
0.990018,1037
0.991018,1037
0.992018,1037
0.993018,1037
0.994018,1037
0.995018,1037
0.996018,1037
0.997018,1037
0.998018,1037
0.999018,1037
1,1037
1,1037
1.000018,1037
1.001018,1037
1.002018,1037
1.003018,1037
1.004018,1037
1.005018,1037
1.006018,1037
1.007018,1037
1.008018,1037
1.009018,1037
1.010018,1037
1.011018,1037
1.012018,1037
1.013018,1037
1.014018,1037
1.015018,1037
1.016018,1037
1.017018,1037
1.018018,1037
1.019018,1037
1.020018,1037
1.021018,1036
1.022018,1036
1.023018,1036
1.024018,1036
1.025018,1036
1.026018,1036
1.027018,1035
1.028018,1035
1.029018,1035
1.030018,1035
1.031018,1035
1.032018,1035
1.033018,1035
1.034018,1035
1.035018,1035
1.036018,1035
1.037018,1035
1.038018,1035
1.039018,1035
1.040018,1035
1.041018,1034
1.042018,1034
1.043018,1034
1.044018,1034
1.045018,1034
1.046018,1034
1.047018,1034
1.048018,1034
1.049018,1034
1.050018,1034
1.051018,1034
1.052018,1034
1.053018,1034
1.054018,1034
1.055018,1034
1.056018,1034
1.057018,1033
1.058018,1033
1.059018,1033
1.060018,1033
1.061018,1033
1.062018,1033
1.063018,1033
1.064018,1033
1.065018,1033
1.066018,1033
1.067018,1033
1.068018,1033
1.069018,1033
1.070018,1033
1.071018,1033
1.072018,1033
1.073018,1033
1.074018,1033
1.075018,1033
1.076018,1033
1.077018,1033
1.078018,1033
1.079018,1033
1.080018,1033
1.081018,1031
1.082018,1031
1.083018,1031
1.084018,1031
1.085018,1031
1.086018,1031
1.087018,1031
1.088018,1031
1.089018,1031
1.090018,1031
1.091018,1030
1.092018,1030
1.093018,1030
1.094018,1030
1.095018,1030
1.096018,1030
1.097018,1030
1.098018,1030
1.099018,1030
1.100018,1030
1.101018,1030
1.102018,1030
1.103018,1030
1.104018,1030
1.105018,1030
1.106018,1030
1.107018,1030
1.108018,1030
1.109018,1030
1.110018,1030
1.111018,1030
1.112018,1030
1.113018,1030
1.114018,1030
1.115018,1030
1.116018,1030
1.117018,1030
1.118018,1030
1.119018,1030
1.120018,1030
1.121018,1030
1.122018,1030
1.123018,1030
1.124018,1030
1.125018,1030
1.126018,1030
1.127018,1030
1.128018,1030
1.129018,1030
1.130018,1030
1.131018,1030
1.132018,1030
1.133018,1030
1.134018,1030
1.135018,1030
1.136018,1030
1.137018,1030
1.138018,1030
1.139018,1029
1.140018,1029
1.141018,1029
1.142018,1029
1.143018,1029
1.144018,1029
1.145018,1029
1.146018,1029
1.147018,1029
1.148018,1029
1.149018,1029
1.150018,1029
1.151018,1029
1.152018,1029
1.153018,1029
1.154018,1029
1.155018,1029
1.156018,1029
1.157018,1029
1.158018,1029
1.159018,1029
1.160018,1029
1.161018,1029
1.162018,1029
1.163018,1029
1.164018,1029
1.165018,1029
1.166018,1029
1.167018,1029
1.168018,1029
1.169018,1029
1.170018,1029
1.171018,1029
1.172018,1029
1.173018,1029
1.174018,1029
1.175018,1029
1.176018,1029
1.177018,1029
1.178018,1029
1.179018,1029
1.180018,1029
1.181018,1029
1.182018,1029
1.183018,1029
1.184018,1029
1.185018,1029
1.186018,1029
1.187018,1029
1.188018,1029
1.189018,1029
1.190018,1029
1.191018,1029
1.192018,1029
1.193018,1029
1.194018,1029
1.195018,1029
1.196018,1029
1.197018,1029
1.198018,1029
1.199018,1029
1.200018,1029
1.201018,1029
1.202018,1029
1.203018,1029
1.204018,1029
1.205018,1029
1.206018,1029
1.207018,1029
1.208018,1029
1.209018,1029
1.210018,1029
1.211018,1029
1.212018,1029
1.213018,1029
1.214018,1029
1.215018,1029
1.216018,1029
1.217018,1029
1.218018,1029
1.219018,1029
1.220018,1029
1.221018,1029
1.222018,1029
1.223018,1029
1.224018,1029
1.225018,1029
1.226018,1029
1.227018,1029
1.228018,1029
1.229018,1029
1.230018,1029
1.231018,1029
1.232018,1029
1.233018,1029
1.234018,1029
1.235018,1029
1.236018,1029
1.237018,1029
1.238018,1029
1.239018,1029
1.240018,1029
1.241018,1029
1.242018,1029
1.243018,1029
1.244018,1028
1.245018,1028
1.246018,1028
1.247018,1028
1.248018,1028
1.249018,1028
1.250018,1028
1.251018,1028
1.252018,1028
1.253018,1028
1.254018,1028
1.255018,1028
1.256018,1028
1.257018,1028
1.258018,1028
1.259018,1028
1.260018,1028
1.261018,1028
1.262018,1028
1.263018,1028
1.264018,1028
1.265018,1028
1.266018,1028
1.267018,1028
1.268018,1028
1.269018,1028
1.270018,1028
1.271018,1028
1.272018,1028
1.273018,1028
1.274018,1028
1.275018,1028
1.276018,1028
1.277018,1028
1.278018,1028
1.279018,1028
1.280018,1028
1.281018,1028
1.282018,1028
1.283018,1028
1.284018,1028
1.285018,1028
1.286018,1028
1.287018,1028
1.288018,1028
1.289018,1028
1.290018,1028
1.291018,1028
1.292018,1028
1.293018,1028
1.294018,1028
1.295018,1028
1.296018,1028
1.297018,1028
1.298018,1028
1.299018,1028
1.300018,1028
1.301018,1028
1.302018,1028
1.303018,1028
1.304018,1028
1.305018,1028
1.306018,1028
1.307018,1028
1.308018,1028
1.309018,1028
1.310018,1028
1.311018,1028
1.312018,1028
1.313018,1028
1.314018,1028
1.315018,1028
1.316018,1028
1.317018,1028
1.318018,1028
1.319018,1028
1.320018,1028
1.321018,1028
1.322018,1028
1.323018,1028
1.324018,1028
1.325018,1028
1.326018,1028
1.327018,1028
1.328018,1027
1.329018,1027
1.330018,1027
1.331018,1026
1.332018,1026
1.333018,1026
1.334018,1026
1.335018,1026
1.336018,1026
1.337018,1026
1.338018,1026
1.339018,1026
1.340018,1025
1.341018,1025
1.342018,1025
1.343018,1025
1.344018,1025
1.345018,1025
1.346018,1025
1.347018,1025
1.348018,1025
1.349018,1025
1.350018,1025
1.351018,1025
1.352018,1025
1.353018,1025
1.354018,1025
1.355018,1025
1.356018,1025
1.357018,1025
1.358018,1025
1.359018,1025
1.360018,1025
1.361018,1025
1.362018,1025
1.363018,1025
1.364018,1025
1.365018,1025
1.366018,1025
1.367018,1025
1.368018,1025
1.369018,1025
1.370018,1025
1.371018,1025
1.372018,1025
1.373018,1025
1.374018,1025
1.375018,1025
1.376018,1025
1.377018,1025
1.378018,1025
1.379018,1025
1.380018,1025
1.381018,1025
1.382018,1025
1.383018,1025
1.384018,1024
1.385018,1024
1.386018,1024
1.387018,1024
1.388018,1024
1.389018,1024
1.390018,1023
1.391018,1023
1.392018,1023
1.393018,1023
1.394018,1023
1.395018,1023
1.396018,1023
1.397018,1023
1.398018,1023
1.399018,1023
1.400018,1023
1.401018,1023
1.402018,1023
1.403018,1023
1.404018,1023
1.405018,1023
1.406018,1023
1.407018,1023
1.408018,1023
1.409018,1023
1.410018,1023
1.411018,1023
1.412018,1023
1.413018,1023
1.414018,1023
1.415018,1023
1.416018,1023
1.417018,1023
1.418018,1023
1.419018,1023
1.420018,1023
1.421018,1023
1.422018,1023
1.423018,1023
1.424018,1023
1.425018,1023
1.426018,1023
1.427018,1023
1.428018,1023
1.429018,1022
1.430018,1022
1.431018,1022
1.432018,1022
1.433018,1022
1.434018,1022
1.435018,1021
1.436018,1021
1.437018,1021
1.438018,1021
1.439018,1021
1.440018,1021
1.441018,1021
1.442018,1021
1.443018,1021
1.444018,1021
1.445018,1020
1.446018,1020
1.447018,1020
1.448018,1020
1.449018,1020
1.450018,1020
1.451018,1020
1.452018,1020
1.453018,1020
1.454018,1020
1.455018,1020
1.456018,1020
1.457018,1020
1.458018,1020
1.459018,1020
1.460018,1020
1.461018,1020
1.462018,1020
1.463018,1020
1.464018,1020
1.465018,1019
1.466018,1019
1.467018,1019
1.468018,1019
1.469018,1019
1.470018,1019
1.471018,1019
1.472018,1019
1.473018,1019
1.474018,1019
1.475018,1019
1.476018,1019
1.477018,1019
1.478018,1019
1.479018,1019
1.480018,1019
1.481018,1019
1.482018,1019
1.483018,1019
1.484018,1019
1.485018,1019
1.486018,1019
1.487018,1019
1.488018,1019
1.489018,1019
1.490018,1019
1.491018,1019
1.492018,1019
1.493018,1019
1.494018,1019
1.495018,1019
1.496018,1019
1.497018,1019
1.498018,1019
1.499018,1019
1.5,1019
1.5,1019
1.500018,1019
1.501018,1019
1.502018,1019
1.503018,1019
1.504018,1019
1.505018,1019
1.506018,1019
1.507018,1019
1.508018,1019
1.509018,1019
1.510018,1019
1.511018,1019
1.512018,1019
1.513018,1019
1.514018,1019
1.515018,1019
1.516018,1019
1.517018,1019
1.518018,1019
1.519018,1019
1.520018,1019
1.521018,1019
1.522018,1019
1.523018,1019
1.524018,1019
1.525018,1019
1.526018,1019
1.527018,1019
1.528018,1019
1.529018,1019
1.530018,1019
1.531018,1019
1.532018,1019
1.533018,1019
1.534018,1019
1.535018,1019
1.536018,1019
1.537018,1019
1.538018,1019
1.539018,1019
1.540018,1019
1.541018,1019
1.542018,1019
1.543018,1018
1.544018,1018
1.545018,1018
1.546018,1018
1.547018,1018
1.548018,1018
1.549018,1018
1.550018,1018
1.551018,1018
1.552018,1018
1.553018,1018
1.554018,1018
1.555018,1018
1.556018,1018
1.557018,1018
1.558018,1018
1.559018,1018
1.560018,1018
1.561018,1018
1.562018,1018
1.563018,1018
1.564018,1018
1.565018,1018
1.566018,1018
1.567018,1018
1.568018,1018
1.569018,1018
1.570018,1018
1.571018,1018
1.572018,1018
1.573018,1018
1.574018,1018
1.575018,1017
1.576018,1017
1.577018,1017
1.578018,1017
1.579018,1017
1.580018,1017
1.581018,1017
1.582018,1016
1.583018,1016
1.584018,1016
1.585018,1016
1.586018,1016
1.587018,1016
1.588018,1016
1.589018,1016
1.590018,1016
1.591018,1016
1.592018,1016
1.593018,1016
1.594018,1016
1.595018,1016
1.596018,1016
1.597018,1016
1.598018,1016
1.599018,1016
1.600018,1016
1.601018,1016
1.602018,1016
1.603018,1016
1.604018,1015
1.605018,1015
1.606018,1015
1.607018,1015
1.608018,1015
1.609018,1015
1.610018,1015
1.611018,1015
1.612018,1015
1.613018,1015
1.614018,1015
1.615018,1015
1.616018,1015
1.617018,1015
1.618018,1015
1.619018,1015
1.620018,1015
1.621018,1015
1.622018,1015
1.623018,1015
1.624018,1015
1.625018,1015
1.626018,1015
1.627018,1015
1.628018,1015
1.629018,1015
1.630018,1015
1.631018,1015
1.632018,1015
1.633018,1015
1.634018,1015
1.635018,1015
1.636018,1015
1.637018,1015
1.638018,1015
1.639018,1015
1.640018,1015
1.641018,1015
1.642018,1015
1.643018,1015
1.644018,1015
1.645018,1015
1.646018,1015
1.647018,1015
1.648018,1015
1.649018,1015
1.650018,1015
1.651018,1015
1.652018,1015
1.653018,1015
1.654018,1015
1.655018,1015
1.656018,1015
1.657018,1015
1.658018,1015
1.659018,1015
1.660018,1015
1.661018,1015
1.662018,1015
1.663018,1015
1.664018,1015
1.665018,1015
1.666018,1015
1.667018,1015
1.668018,1015
1.669018,1015
1.670018,1015
1.671018,1015
1.672018,1015
1.673018,1015
1.674018,1015
1.675018,1015
1.676018,1015
1.677018,1015
1.678018,1015
1.679018,1015
1.680018,1015
1.681018,1015
1.682018,1015
1.683018,1015
1.684018,1015
1.685018,1015
1.686018,1015
1.687018,1015
1.688018,1015
1.689018,1015
1.690018,1015
1.691018,1015
1.692018,1015
1.693018,1015
1.694018,1015
1.695018,1015
1.696018,1015
1.697018,1015
1.698018,1015
1.699018,1015
1.700018,1015
1.701018,1015
1.702018,1015
1.703018,1015
1.704018,1015
1.705018,1015
1.706018,1015
1.707018,1015
1.708018,1015
1.709018,1014
1.710018,1014
1.711018,1014
1.712018,1014
1.713018,1014
1.714018,1014
1.715018,1014
1.716018,1014
1.717018,1014
1.718018,1014
1.719018,1014
1.720018,1014
1.721018,1014
1.722018,1014
1.723018,1014
1.724018,1014
1.725018,1014
1.726018,1014
1.727018,1014
1.728018,1014
1.729018,1014
1.730018,1014
1.731018,1014
1.732018,1014
1.733018,1014
1.734018,1014
1.735018,1014
1.736018,1014
1.737018,1014
1.738018,1014
1.739018,1014
