time,Number_molcules_in_droplet
1.123063,1035
1.124063,1035
1.125063,1035
1.126063,1035
1.127063,1035
1.128063,1035
1.129063,1035
1.130063,1035
1.131063,1035
1.132063,1035
1.133063,1035
1.134063,1035
1.135063,1035
1.136063,1035
1.137063,1035
1.138063,1035
1.139063,1035
1.140063,1035
1.141063,1034
1.142063,1034
1.143063,1034
1.144063,1034
1.145063,1034
1.146063,1034
1.147063,1034
1.148063,1034
1.149063,1034
1.150063,1034
1.151063,1034
1.152063,1034
1.153063,1034
1.154063,1034
1.155063,1034
1.156063,1034
1.157063,1034
1.158063,1034
1.159063,1034
1.160063,1034
1.161063,1034
1.162063,1034
1.163063,1034
1.164063,1034
1.165063,1034
1.166063,1034
1.167063,1034
1.168063,1034
1.169063,1034
1.170063,1034
1.171063,1034
1.172063,1034
1.173063,1034
1.174063,1034
1.175063,1034
1.176063,1034
1.177063,1034
1.178063,1034
1.179063,1034
1.180063,1034
1.181063,1034
1.182063,1034
1.183063,1034
1.184063,1034
1.185063,1034
1.186063,1034
1.187063,1034
1.188063,1034
1.189063,1034
1.190063,1034
1.191063,1034
1.192063,1034
1.193063,1034
1.194063,1034
1.195063,1034
1.196063,1034
1.197063,1034
1.198063,1034
1.199063,1034
1.200063,1034
1.201063,1034
1.202063,1034
1.203063,1034
1.204063,1034
1.205063,1034
1.206063,1034
1.207063,1034
1.208063,1034
1.209063,1034
1.210063,1034
1.211063,1034
1.212063,1034
1.213063,1034
1.214063,1034
1.215063,1034
1.216063,1034
1.217063,1034
1.218063,1034
1.219063,1034
1.220063,1034
1.221063,1034
1.222063,1034
1.223063,1034
1.224063,1034
1.225063,1034
1.226063,1034
1.227063,1034
1.228063,1034
1.229063,1034
1.230063,1034
1.231063,1034
1.232063,1034
1.233063,1034
1.234063,1034
1.235063,1034
1.236063,1034
1.237063,1034
1.238063,1034
1.239063,1034
1.240063,1034
1.241063,1034
1.242063,1034
1.243063,1034
1.244063,1033
1.245063,1033
1.246063,1033
1.247063,1033
1.248063,1033
1.249063,1033
1.250063,1033
1.251063,1033
1.252063,1033
1.253063,1033
1.254063,1033
1.255063,1033
1.256063,1033
1.257063,1033
1.258063,1033
1.259063,1033
1.260063,1033
1.261063,1033
1.262063,1033
1.263063,1033
1.264063,1033
1.265063,1033
1.266063,1033
1.267063,1033
1.268063,1033
1.269063,1033
1.270063,1033
1.271063,1033
1.272063,1033
1.273063,1033
1.274063,1033
1.275063,1033
1.276063,1033
1.277063,1033
1.278063,1032
1.279063,1032
1.280063,1031
1.281063,1031
1.282063,1031
1.283063,1031
1.284063,1031
1.285063,1031
1.286063,1031
1.287063,1031
1.288063,1031
1.289063,1031
1.290063,1031
1.291063,1031
1.292063,1031
1.293063,1031
1.294063,1031
1.295063,1031
1.296063,1031
1.297063,1031
1.298063,1031
1.299063,1031
1.300063,1031
1.301063,1031
1.302063,1031
1.303063,1031
1.304063,1031
1.305063,1031
1.306063,1031
1.307063,1031
1.308063,1031
1.309063,1031
1.310063,1031
1.311063,1031
1.312063,1031
1.313063,1031
1.314063,1031
1.315063,1031
1.316063,1031
1.317063,1031
1.318063,1031
1.319063,1031
1.320063,1031
1.321063,1031
1.322063,1031
1.323063,1031
1.324063,1031
1.325063,1031
1.326063,1031
1.327063,1031
1.328063,1031
1.329063,1031
1.330063,1031
1.331063,1031
1.332063,1031
1.333063,1031
1.334063,1031
1.335063,1030
1.336063,1030
1.337063,1030
1.338063,1030
1.339063,1030
1.340063,1030
1.341063,1030
1.342063,1030
1.343063,1030
1.344063,1030
1.345063,1030
1.346063,1030
1.347063,1030
1.348063,1030
1.349063,1030
1.350063,1030
1.351063,1030
1.352063,1030
1.353063,1030
1.354063,1030
1.355063,1030
1.356063,1030
1.357063,1030
1.358063,1030
1.359063,1030
1.360063,1030
1.361063,1030
1.362063,1030
1.363063,1030
1.364063,1030
1.365063,1030
1.366063,1030
1.367063,1030
1.368063,1030
1.369063,1030
1.370063,1030
1.371063,1030
1.372063,1030
1.373063,1030
1.374063,1030
1.375063,1030
1.376063,1030
1.377063,1030
1.378063,1030
1.379063,1030
1.380063,1030
1.381063,1030
1.382063,1030
1.383063,1029
1.384063,1029
1.385063,1029
1.386063,1029
1.387063,1029
1.388063,1029
1.389063,1029
1.390063,1029
1.391063,1029
1.392063,1029
1.393063,1029
1.394063,1029
1.395063,1029
1.396063,1029
1.397063,1029
1.398063,1029
1.399063,1029
1.400063,1029
1.401063,1029
1.402063,1029
1.403063,1029
1.404063,1029
1.405063,1029
1.406063,1029
1.407063,1029
1.408063,1029
1.409063,1029
1.410063,1029
1.411063,1029
1.412063,1029
1.413063,1029
1.414063,1029
1.415063,1029
1.416063,1029
1.417063,1029
1.418063,1029
1.419063,1029
1.420063,1029
1.421063,1029
1.422063,1029
1.423063,1029
1.424063,1029
1.425063,1029
1.426063,1029
1.427063,1029
1.428063,1029
1.429063,1029
1.430063,1029
1.431063,1029
1.432063,1029
1.433063,1029
1.434063,1029
1.435063,1029
1.436063,1028
1.437063,1028
1.438063,1028
1.439063,1028
1.440063,1028
1.441063,1028
1.442063,1028
1.443063,1028
1.444063,1028
1.445063,1028
1.446063,1028
1.447063,1028
1.448063,1028
1.449063,1028
1.450063,1028
1.451063,1028
1.452063,1028
1.453063,1028
1.454063,1028
1.455063,1028
1.456063,1028
1.457063,1028
1.458063,1028
1.459063,1028
1.460063,1028
1.461063,1028
1.462063,1028
1.463063,1028
1.464063,1028
1.465063,1028
1.466063,1028
1.467063,1028
1.468063,1028
1.469063,1028
1.470063,1028
1.471063,1028
1.472063,1028
1.473063,1028
1.474063,1028
1.475063,1028
1.476063,1028
1.477063,1028
1.478063,1028
1.479063,1028
1.480063,1028
1.481063,1028
1.482063,1028
1.483063,1028
1.484063,1028
1.485063,1028
1.486063,1028
1.487063,1028
1.488063,1028
1.489063,1028
1.490063,1028
1.491063,1028
1.492063,1028
1.493063,1027
1.494063,1027
1.495063,1027
1.496063,1027
1.497063,1027
1.498063,1027
1.499063,1027
1.5,1027
1.5,1027
1.500063,1027
1.501063,1027
1.502063,1027
1.503063,1027
1.504063,1027
1.505063,1027
1.506063,1027
1.507063,1027
1.508063,1027
1.509063,1027
1.510063,1027
1.511063,1027
1.512063,1027
1.513063,1027
1.514063,1027
1.515063,1027
1.516063,1027
1.517063,1027
1.518063,1027
1.519063,1027
1.520063,1027
1.521063,1027
1.522063,1027
1.523063,1027
1.524063,1027
1.525063,1027
1.526063,1027
1.527063,1027
1.528063,1027
1.529063,1027
1.530063,1027
1.531063,1027
1.532063,1027
1.533063,1027
1.534063,1027
1.535063,1027
1.536063,1027
1.537063,1027
1.538063,1027
1.539063,1027
1.540063,1027
1.541063,1027
1.542063,1027
1.543063,1027
1.544063,1027
1.545063,1027
1.546063,1027
1.547063,1027
1.548063,1027
1.549063,1027
1.550063,1027
1.551063,1027
1.552063,1027
1.553063,1027
1.554063,1027
1.555063,1027
1.556063,1027
1.557063,1027
1.558063,1027
1.559063,1027
1.560063,1027
1.561063,1027
1.562063,1027
1.563063,1026
1.564063,1026
1.565063,1026
1.566063,1026
1.567063,1026
1.568063,1026
1.569063,1026
1.570063,1026
1.571063,1026
1.572063,1025
1.573063,1025
1.574063,1025
1.575063,1025
1.576063,1025
1.577063,1025
1.578063,1025
1.579063,1025
1.580063,1025
1.581063,1025
1.582063,1025
1.583063,1025
1.584063,1025
1.585063,1025
1.586063,1025
1.587063,1025
1.588063,1025
1.589063,1025
1.590063,1025
1.591063,1025
1.592063,1025
1.593063,1025
1.594063,1025
1.595063,1025
1.596063,1025
1.597063,1025
1.598063,1025
1.599063,1025
1.600063,1025
1.601063,1025
1.602063,1025
1.603063,1025
1.604063,1025
1.605063,1025
1.606063,1025
1.607063,1025
1.608063,1025
1.609063,1025
1.610063,1025
1.611063,1025
1.612063,1025
1.613063,1025
1.614063,1025
1.615063,1025
1.616063,1025
1.617063,1025
1.618063,1025
1.619063,1025
1.620063,1025
1.621063,1025
1.622063,1025
1.623063,1025
1.624063,1025
1.625063,1025
1.626063,1025
1.627063,1024
1.628063,1024
1.629063,1024
1.630063,1024
1.631063,1024
1.632063,1024
1.633063,1024
1.634063,1024
1.635063,1024
1.636063,1024
1.637063,1024
1.638063,1024
1.639063,1024
1.640063,1024
1.641063,1024
1.642063,1024
1.643063,1024
1.644063,1024
1.645063,1024
1.646063,1024
1.647063,1024
1.648063,1024
1.649063,1023
1.650063,1023
1.651063,1023
1.652063,1023
1.653063,1022
1.654063,1021
1.655063,1021
1.656063,1021
1.657063,1021
1.658063,1021
1.659063,1021
1.660063,1021
1.661063,1021
1.662063,1021
1.663063,1021
1.664063,1021
1.665063,1021
1.666063,1021
1.667063,1021
1.668063,1021
1.669063,1021
1.670063,1021
1.671063,1021
1.672063,1021
1.673063,1021
1.674063,1021
1.675063,1021
1.676063,1021
1.677063,1021
1.678063,1021
1.679063,1021
1.680063,1021
1.681063,1021
1.682063,1021
1.683063,1021
1.684063,1021
1.685063,1021
1.686063,1021
1.687063,1021
1.688063,1021
1.689063,1021
1.690063,1021
1.691063,1020
1.692063,1020
1.693063,1020
1.694063,1020
1.695063,1019
1.696063,1019
1.697063,1019
1.698063,1019
1.699063,1019
1.700063,1019
1.701063,1019
1.702063,1019
1.703063,1019
1.704063,1019
1.705063,1019
1.706063,1019
1.707063,1019
1.708063,1019
1.709063,1019
1.710063,1019
1.711063,1019
1.712063,1019
1.713063,1019
1.714063,1019
1.715063,1019
1.716063,1019
1.717063,1019
1.718063,1019
1.719063,1019
1.720063,1019
1.721063,1019
1.722063,1019
1.723063,1019
1.724063,1019
1.725063,1019
1.726063,1019
1.727063,1019
1.728063,1019
1.729063,1019
1.730063,1019
1.731063,1019
1.732063,1019
1.733063,1019
1.734063,1019
1.735063,1019
1.736063,1019
1.737063,1019
1.738063,1019
1.739063,1019
1.740063,1019
1.741063,1019
1.742063,1019
1.743063,1019
1.744063,1019
1.745063,1019
1.746063,1019
1.747063,1019
1.748063,1019
1.749063,1019
1.750063,1019
1.751063,1019
1.752063,1019
1.753063,1019
1.754063,1019
1.755063,1019
1.756063,1019
1.757063,1019
1.758063,1019
1.759063,1019
1.760063,1019
1.761063,1019
1.762063,1019
1.763063,1019
1.764063,1019
1.765063,1019
1.766063,1019
1.767063,1019
1.768063,1019
1.769063,1019
1.770063,1019
1.771063,1019
1.772063,1019
1.773063,1019
1.774063,1019
1.775063,1019
1.776063,1019
1.777063,1019
1.778063,1019
1.779063,1019
1.780063,1019
1.781063,1019
1.782063,1019
1.783063,1019
1.784063,1019
1.785063,1019
1.786063,1019
1.787063,1019
1.788063,1019
1.789063,1019
1.790063,1019
1.791063,1018
1.792063,1018
1.793063,1018
1.794063,1018
1.795063,1018
1.796063,1018
1.797063,1018
1.798063,1018
1.799063,1018
1.800063,1018
1.801063,1018
1.802063,1018
1.803063,1018
1.804063,1018
1.805063,1018
1.806063,1018
1.807063,1018
1.808063,1018
1.809063,1018
1.810063,1018
1.811063,1018
1.812063,1018
1.813063,1018
1.814063,1018
1.815063,1018
1.816063,1018
1.817063,1018
1.818063,1018
1.819063,1018
1.820063,1018
1.821063,1018
1.822063,1018
1.823063,1018
1.824063,1018
1.825063,1018
1.826063,1018
1.827063,1018
1.828063,1018
1.829063,1018
1.830063,1018
1.831063,1018
1.832063,1018
1.833063,1018
1.834063,1018
1.835063,1018
1.836063,1018
1.837063,1018
1.838063,1018
1.839063,1018
1.840063,1018
1.841063,1018
1.842063,1018
1.843063,1018
1.844063,1018
1.845063,1018
1.846063,1018
1.847063,1018
1.848063,1018
1.849063,1018
1.850063,1018
1.851063,1018
1.852063,1018
1.853063,1018
1.854063,1018
1.855063,1018
1.856063,1018
1.857063,1017
1.858063,1017
1.859063,1017
1.860063,1017
1.861063,1017
1.862063,1017
1.863063,1016
1.864063,1016
1.865063,1016
1.866063,1016
1.867063,1016
1.868063,1016
1.869063,1016
1.870063,1016
1.871063,1016
1.872063,1015
1.873063,1015
1.874063,1015
1.875063,1015
1.876063,1015
1.877063,1015
1.878063,1015
1.879063,1015
1.880063,1015
1.881063,1015
1.882063,1015
1.883063,1015
1.884063,1015
1.885063,1015
1.886063,1015
1.887063,1015
1.888063,1015
1.889063,1015
1.890063,1015
1.891063,1015
1.892063,1015
1.893063,1015
1.894063,1015
1.895063,1015
1.896063,1015
1.897063,1015
1.898063,1015
1.899063,1015
1.900063,1015
1.901063,1015
1.902063,1015
1.903063,1015
1.904063,1015
1.905063,1015
1.906063,1014
1.907063,1014
1.908063,1014
1.909063,1014
1.910063,1014
1.911063,1014
1.912063,1014
1.913063,1014
1.914063,1014
1.915063,1014
1.916063,1014
1.917063,1014
1.918063,1013
1.919063,1013
1.920063,1013
1.921063,1013
1.922063,1013
1.923063,1013
1.924063,1013
1.925063,1013
1.926063,1013
1.927063,1013
1.928063,1013
1.929063,1013
1.930063,1013
1.931063,1013
1.932063,1013
1.933063,1013
1.934063,1013
1.935063,1013
1.936063,1013
1.937063,1013
1.938063,1013
1.939063,1013
1.940063,1013
1.941063,1013
1.942063,1013
1.943063,1013
1.944063,1013
1.945063,1013
1.946063,1012
1.947063,1012
1.948063,1012
1.949063,1012
1.950063,1012
1.951063,1012
1.952063,1012
1.953063,1012
1.954063,1012
1.955063,1012
1.956063,1012
1.957063,1012
1.958063,1012
1.959063,1012
1.960063,1012
1.961063,1012
1.962063,1012
1.963063,1012
1.964063,1012
1.965063,1012
1.966063,1012
1.967063,1012
1.968063,1012
1.969063,1012
1.970063,1012
1.971063,1012
1.972063,1012
1.973063,1012
1.974063,1012
1.975063,1012
1.976063,1012
1.977063,1012
1.978063,1012
1.979063,1012
1.980063,1012
1.981063,1012
1.982063,1012
1.983063,1012
1.984063,1012
1.985063,1012
1.986063,1012
1.987063,1012
1.988063,1012
1.989063,1012
1.990063,1012
1.991063,1012
1.992063,1012
1.993063,1012
1.994063,1012
1.995063,1012
1.996063,1012
1.997063,1012
1.998063,1012
1.999063,1012
2,1012
2,1012
2.000063,1012
2.001063,1011
2.002063,1011
2.003063,1011
2.004063,1011
2.005063,1011
2.006063,1011
2.007063,1011
2.008063,1011
2.009063,1011
2.010063,1011
2.011063,1011
2.012063,1011
2.013063,1011
2.014063,1011
2.015063,1011
2.016063,1011
2.017063,1011
2.018063,1011
2.019063,1011
2.020063,1011
2.021063,1011
2.022063,1011
2.023063,1011
2.024063,1011
2.025063,1011
2.026063,1011
2.027063,1011
2.028063,1011
2.029063,1011
2.030063,1011
2.031063,1011
2.032063,1011
2.033063,1011
2.034063,1011
2.035063,1011
2.036063,1011
2.037063,1011
2.038063,1011
2.039063,1011
2.040063,1011
2.041063,1011
2.042063,1010
2.043063,1010
2.044063,1010
2.045063,1010
2.046063,1010
2.047063,1010
2.048063,1010
2.049063,1010
2.050063,1010
2.051063,1010
2.052063,1010
2.053063,1010
2.054063,1010
2.055063,1010
2.056063,1010
2.057063,1010
2.058063,1010
2.059063,1010
2.060063,1010
2.061063,1010
2.062063,1010
2.063063,1010
2.064063,1010
2.065063,1010
2.066063,1010
2.067063,1010
2.068063,1010
2.069063,1010
2.070063,1010
2.071063,1010
2.072063,1010
2.073063,1010
2.074063,1010
2.075063,1010
2.076063,1010
2.077063,1010
2.078063,1010
2.079063,1010
2.080063,1010
2.081063,1010
2.082063,1010
2.083063,1010
2.084063,1010
2.085063,1010
2.086063,1010
2.087063,1010
2.088063,1010
2.089063,1010
2.090063,1010
2.091063,1010
2.092063,1010
2.093063,1010
2.094063,1010
2.095063,1010
2.096063,1010
2.097063,1010
2.098063,1010
2.099063,1010
2.100063,1010
2.101063,1010
2.102063,1010
2.103063,1010
2.104063,1010
2.105063,1010
2.106063,1010
2.107063,1010
2.108063,1010
2.109063,1009
2.110063,1009
2.111063,1009
2.112063,1009
2.113063,1009
