time,Number_molcules_in_droplet
0.179,1057
0.18,1057
0.181,1057
0.182,1057
0.183,1057
0.184,1057
0.185,1057
0.186,1057
0.187,1057
0.188,1057
0.189,1057
0.19,1057
0.191,1057
0.192,1057
0.193,1057
0.194,1057
0.195,1057
0.196,1057
0.197,1057
0.198,1057
0.199,1057
0.2,1057
0.201,1057
0.202,1057
0.203,1057
0.204,1057
0.205,1057
0.206,1057
0.207,1057
0.208,1057
0.209,1057
0.21,1057
0.211,1057
0.212,1057
0.213,1057
0.214,1057
0.215,1057
0.216,1057
0.217,1057
0.218,1057
0.219,1057
0.22,1057
0.221,1057
0.222,1057
0.223,1057
0.224,1057
0.225,1057
0.226,1057
0.227,1057
0.228,1057
0.229,1057
0.23,1057
0.231,1057
0.232,1057
0.233,1057
0.234,1057
0.235,1057
0.236,1057
0.237,1057
0.238,1057
0.239,1057
0.24,1057
0.241,1057
0.242,1057
0.243,1057
0.244,1057
0.245,1057
0.246,1057
0.247,1057
0.248,1057
0.249,1057
0.25,1057
0.251,1057
0.252,1057
0.253,1057
0.254,1057
0.255,1057
0.256,1057
0.257,1057
0.258,1057
0.259,1057
0.26,1057
0.261,1057
0.262,1057
0.263,1057
0.264,1057
0.265,1057
0.266,1057
0.267,1057
0.268,1057
0.269,1057
0.27,1057
0.271,1057
0.272,1057
0.273,1057
0.274,1057
0.275,1057
0.276,1057
0.277,1057
0.278,1057
0.279,1057
0.28,1057
0.281,1057
0.282,1057
0.283,1057
0.284,1057
0.285,1057
0.286,1057
0.287,1057
0.288,1057
0.289,1057
0.29,1057
0.291,1057
0.292,1057
0.293,1057
0.294,1057
0.295,1057
0.296,1057
0.297,1057
0.298,1057
0.299,1057
0.3,1057
0.301,1057
0.302,1057
0.303,1057
0.304,1057
0.305,1057
0.306,1057
0.307,1057
0.308,1057
0.309,1057
0.31,1057
0.311,1057
0.312,1057
0.313,1057
0.314,1057
0.315,1057
0.316,1057
0.317,1057
0.318,1057
0.319,1057
0.32,1057
0.321,1057
0.322,1057
0.323,1057
0.324,1057
0.325,1057
0.326,1057
0.327,1057
0.328,1057
0.329,1057
0.33,1057
0.331,1057
0.332,1057
0.333,1057
0.334,1057
0.335,1057
0.336,1057
0.337,1057
0.338,1057
0.339,1057
0.34,1057
0.341,1057
0.342,1057
0.343,1057
0.344,1057
0.345,1057
0.346,1057
0.347,1057
0.348,1057
0.349,1057
0.35,1057
0.351,1057
0.352,1057
0.353,1057
0.354,1057
0.355,1057
0.356,1057
0.357,1057
0.358,1057
0.359,1057
0.36,1057
0.361,1057
0.362,1057
0.363,1057
0.364,1057
0.365,1057
0.366,1057
0.367,1057
0.368,1057
0.369,1057
0.37,1057
0.371,1057
0.372,1057
0.373,1057
0.374,1057
0.375,1057
0.376,1057
0.377,1057
0.378,1056.666667
0.379,1056.666667
0.38,1056.666667
0.381,1056.666667
0.382,1056.666667
0.383,1056.666667
0.384,1056.666667
0.385,1056.666667
0.386,1056.666667
0.387,1056.666667
0.388,1056.666667
0.389,1056.666667
0.39,1056.666667
0.391,1056.666667
0.392,1056.666667
0.393,1056.666667
0.394,1056.666667
0.395,1056.666667
0.396,1056.666667
0.397,1056.666667
0.398,1056.666667
0.399,1056.333333
0.4,1056.333333
0.401,1056.333333
0.402,1056.333333
0.403,1056.333333
0.404,1056.333333
0.405,1056.333333
0.406,1056.333333
0.407,1056.333333
0.408,1056.333333
0.409,1056.333333
0.41,1056.333333
0.411,1056.333333
0.412,1056.333333
0.413,1056.333333
0.414,1056.333333
0.415,1056.333333
0.416,1056.333333
0.417,1056.333333
0.418,1056.333333
0.419,1056.333333
0.42,1056.333333
0.421,1056.333333
0.422,1056.333333
0.423,1056.333333
0.424,1056.333333
0.425,1056.333333
0.426,1056.333333
0.427,1056.333333
0.428,1056.333333
0.429,1056.333333
0.43,1056.333333
0.431,1056.333333
0.432,1056.333333
0.433,1056.333333
0.434,1056.333333
0.435,1056.333333
0.436,1056.333333
0.437,1056.333333
0.438,1056.333333
0.439,1056.333333
0.44,1056.333333
0.441,1056.333333
0.442,1056.333333
0.443,1056.333333
0.444,1056.333333
0.445,1056.333333
0.446,1056.333333
0.447,1056.333333
0.448,1056.333333
0.449,1056.333333
0.45,1056.333333
0.451,1056.333333
0.452,1056.333333
0.453,1056.333333
0.454,1056.333333
0.455,1056.333333
0.456,1056.333333
0.457,1056.333333
0.458,1056.333333
0.459,1056.333333
0.46,1056.333333
0.461,1056.333333
0.462,1056.333333
0.463,1056.333333
0.464,1056.333333
0.465,1056.333333
0.466,1056.333333
0.467,1056.333333
0.468,1056.333333
0.469,1056.333333
0.47,1056.333333
0.471,1056.333333
0.472,1056.333333
0.473,1056.333333
0.474,1056.333333
0.475,1056.333333
0.476,1056.333333
0.477,1056.333333
0.478,1056.333333
0.479,1056.333333
0.48,1056.333333
0.481,1056.333333
0.482,1056.333333
0.483,1056.333333
0.484,1056.333333
0.485,1056.333333
0.486,1056.333333
0.487,1056.333333
0.488,1056.333333
0.489,1056.333333
0.49,1056.333333
0.491,1056.333333
0.492,1056.333333
0.493,1056.333333
0.494,1056.333333
0.495,1056.333333
0.496,1056.333333
0.497,1056.333333
0.498,1056.333333
0.499,1056.333333
0.5,1056.333333
0.501,1056.333333
0.502,1056.333333
0.503,1056.333333
0.504,1056.333333
0.505,1056.333333
0.506,1056.333333
0.507,1056.333333
0.508,1056.333333
0.509,1056.333333
0.51,1056.333333
0.511,1056.333333
0.512,1056.333333
0.513,1056.333333
0.514,1056.333333
0.515,1056.333333
0.516,1056.333333
0.517,1056.333333
0.518,1056.333333
0.519,1056.333333
0.52,1056.333333
0.521,1056.333333
0.522,1056.333333
0.523,1056.333333
0.524,1056.333333
0.525,1056.333333
0.526,1056.333333
0.527,1056.333333
0.528,1056.333333
0.529,1056.333333
0.53,1056.333333
0.531,1056.333333
0.532,1056.333333
0.533,1056.333333
0.534,1056.333333
0.535,1056.333333
0.536,1056.333333
0.537,1056.333333
0.538,1056.333333
0.539,1056.333333
0.54,1056.333333
0.541,1056.333333
0.542,1056.333333
0.543,1056.333333
0.544,1056.333333
0.545,1056.333333
0.546,1056.333333
0.547,1056.333333
0.548,1056.333333
0.549,1056.333333
0.55,1056.333333
0.551,1056.333333
0.552,1056.333333
0.553,1056.333333
0.554,1056.333333
0.555,1056.333333
0.556,1056.333333
0.557,1056.333333
0.558,1056.333333
0.559,1056.333333
0.56,1056.333333
0.561,1056.333333
0.562,1056.333333
0.563,1056.333333
0.564,1056.333333
0.565,1056.333333
0.566,1056.333333
0.567,1056.333333
0.568,1056.333333
0.569,1056.333333
0.57,1056.333333
0.571,1056.333333
0.572,1056.333333
0.573,1056.333333
0.574,1056.333333
0.575,1056.333333
0.576,1056.333333
0.577,1056.333333
0.578,1056.333333
0.579,1056.333333
0.58,1056.333333
0.581,1056.333333
0.582,1056.333333
0.583,1056.333333
0.584,1056.333333
0.585,1056.333333
0.586,1056.333333
0.587,1056.333333
0.588,1056.333333
0.589,1056.333333
0.59,1056.333333
0.591,1056.333333
0.592,1056.333333
0.593,1056.333333
0.594,1056.333333
0.595,1056.333333
0.596,1056.333333
0.597,1056.333333
0.598,1056.333333
0.599,1056.333333
0.6,1056.333333
0.601,1056.333333
0.602,1056.333333
0.603,1056.333333
0.604,1056.333333
0.605,1056.333333
0.606,1056.333333
0.607,1056.333333
0.608,1056.333333
0.609,1056.333333
0.61,1056.333333
0.611,1056.333333
0.612,1056.333333
0.613,1056.333333
0.614,1056.333333
0.615,1056.333333
0.616,1056.333333
0.617,1056.333333
0.618,1056.333333
0.619,1056.333333
0.62,1056.333333
0.621,1056.333333
0.622,1056.333333
0.623,1056.333333
0.624,1056.333333
0.625,1056.333333
0.626,1056.333333
0.627,1056.333333
0.628,1056.333333
0.629,1056.333333
0.63,1056.333333
0.631,1056.333333
0.632,1056.333333
0.633,1056.333333
0.634,1056.333333
0.635,1056.333333
0.636,1056.333333
0.637,1056.333333
0.638,1056.333333
0.639,1056.333333
0.64,1056.333333
0.641,1056.333333
0.642,1056.333333
0.643,1056.333333
0.644,1056.333333
0.645,1056.333333
0.646,1056.333333
0.647,1056.333333
0.648,1056.333333
0.649,1056.333333
0.65,1056.333333
0.651,1056.333333
0.652,1056.333333
0.653,1056.333333
0.654,1056.333333
0.655,1056.333333
0.656,1056.333333
0.657,1056.333333
0.658,1056.333333
0.659,1056.333333
0.66,1056.333333
0.661,1056.333333
0.662,1056.333333
0.663,1056.333333
0.664,1056.333333
0.665,1056.333333
0.666,1056.333333
0.667,1056.333333
0.668,1056.333333
0.669,1056.333333
0.67,1056.333333
0.671,1056.333333
0.672,1056.333333
0.673,1056.333333
0.674,1056.333333
0.675,1056.333333
0.676,1056.333333
0.677,1056.333333
0.678,1056.333333
0.679,1056.333333
0.68,1056.333333
0.681,1056.333333
0.682,1056.333333
0.683,1056.333333
0.684,1056.333333
0.685,1056.333333
0.686,1056.333333
0.687,1056.333333
0.688,1056.333333
0.689,1056.333333
0.69,1056.333333
0.691,1056.333333
0.692,1056.333333
0.693,1056.333333
0.694,1056.333333
0.695,1056.333333
0.696,1056.333333
0.697,1056.333333
0.698,1056.333333
0.699,1056.333333
0.7,1056.333333
0.701,1056.333333
0.702,1056.333333
0.703,1056.333333
0.704,1056.333333
0.705,1056.333333
0.706,1056.333333
0.707,1056.333333
0.708,1056.333333
0.709,1056.333333
0.71,1056.333333
0.711,1056.333333
0.712,1056.333333
0.713,1056.333333
0.714,1056.333333
0.715,1056.333333
0.716,1056.333333
0.717,1056.333333
0.718,1056.333333
0.719,1056
0.72,1056
0.721,1055.666667
0.722,1055.666667
0.723,1055.666667
0.724,1055.666667
0.725,1055.666667
0.726,1055.666667
0.727,1055.666667
0.728,1055.666667
0.729,1055.333333
0.73,1055.333333
0.731,1055.333333
0.732,1055.333333
0.733,1055.333333
0.734,1055.333333
0.735,1055.333333
0.736,1055.333333
0.737,1055.333333
0.738,1055.333333
0.739,1055.333333
0.74,1055.333333
0.741,1055.333333
0.742,1055.333333
0.743,1055.333333
0.744,1055.333333
0.745,1055.333333
0.746,1055.333333
0.747,1055.333333
0.748,1055.333333
0.749,1055.333333
0.75,1055.333333
0.751,1055.333333
0.752,1055.333333
0.753,1055.333333
0.754,1055.333333
0.755,1055.333333
0.756,1055.333333
0.757,1055.333333
0.758,1055.333333
0.759,1055.333333
0.76,1055.333333
0.761,1055.333333
0.762,1055.333333
0.763,1055.333333
0.764,1055.333333
0.765,1055.333333
0.766,1055.333333
0.767,1055.333333
0.768,1055.333333
0.769,1055.333333
0.77,1055.333333
0.771,1055.333333
0.772,1055.333333
0.773,1055.333333
0.774,1055.333333
0.775,1055.333333
0.776,1055.333333
0.777,1055.333333
0.778,1055.333333
0.779,1055.333333
0.78,1055.333333
0.781,1055.333333
0.782,1055.333333
0.783,1055.333333
0.784,1055.333333
0.785,1055.333333
0.786,1055.333333
0.787,1055.333333
0.788,1055.333333
0.789,1055.333333
0.79,1055.333333
0.791,1055.333333
0.792,1055.333333
0.793,1055.333333
0.794,1055.333333
0.795,1055.333333
0.796,1055.333333
0.797,1055.333333
0.798,1055.333333
0.799,1055.333333
0.8,1055.333333
0.801,1055.333333
0.802,1055.333333
0.803,1055.333333
0.804,1055.333333
0.805,1055.333333
0.806,1055.333333
0.807,1055.333333
0.808,1055.333333
0.809,1055.333333
0.81,1055.333333
0.811,1055.333333
0.812,1055.333333
0.813,1055.333333
0.814,1055.333333
0.815,1055.333333
0.816,1055.333333
0.817,1055.333333
0.818,1055.333333
0.819,1055.333333
0.82,1055.333333
0.821,1055.333333
0.822,1055.333333
0.823,1055.333333
0.824,1055.333333
0.825,1055.333333
0.826,1055.333333
0.827,1055.333333
0.828,1055.333333
0.829,1055.333333
0.83,1055.333333
0.831,1055.333333
0.832,1055.333333
0.833,1055.333333
0.834,1055.333333
0.835,1055.333333
0.836,1055.333333
0.837,1055.333333
0.838,1055.333333
0.839,1055.333333
0.84,1055.333333
0.841,1055.333333
0.842,1055.333333
0.843,1055.333333
0.844,1055
0.845,1054.666667
0.846,1054.666667
0.847,1054.666667
0.848,1054.666667
0.849,1054.666667
0.85,1054.666667
0.851,1054.666667
0.852,1054.666667
0.853,1054.666667
0.854,1054.666667
0.855,1054.666667
0.856,1054.666667
0.857,1054.666667
0.858,1054.666667
0.859,1054.666667
0.86,1054.666667
0.861,1054.666667
0.862,1054.666667
0.863,1054.666667
0.864,1054.666667
0.865,1054.666667
0.866,1054.666667
0.867,1054.666667
0.868,1054.666667
0.869,1054.666667
0.87,1054.666667
0.871,1054.666667
0.872,1054.666667
0.873,1054.666667
0.874,1054.666667
0.875,1054.666667
0.876,1054.333333
0.877,1054.333333
0.878,1054.333333
0.879,1054.333333
0.88,1054.333333
0.881,1054.333333
0.882,1054.333333
0.883,1054.333333
0.884,1054.333333
0.885,1054.333333
0.886,1054.333333
0.887,1054.333333
0.888,1054.333333
0.889,1054.333333
0.89,1054.333333
0.891,1054.333333
0.892,1054.333333
0.893,1054.333333
0.894,1054.333333
0.895,1054.333333
0.896,1054.333333
0.897,1054.333333
0.898,1054.333333
0.899,1054.333333
0.9,1054.333333
0.901,1054.333333
0.902,1054.333333
0.903,1054.333333
0.904,1054.333333
0.905,1054.333333
0.906,1054.333333
0.907,1054
0.908,1054
0.909,1054
0.91,1054
0.911,1054
0.912,1054
0.913,1054
0.914,1054
0.915,1054
0.916,1054
0.917,1054
0.918,1054
0.919,1054
0.92,1054
0.921,1054
0.922,1054
0.923,1054
0.924,1054
0.925,1054
0.926,1054
0.927,1054
0.928,1054
0.929,1054
0.93,1054
0.931,1054
0.932,1054
0.933,1054
0.934,1054
0.935,1054
0.936,1054
0.937,1054
0.938,1054
0.939,1054
0.94,1054
0.941,1054
0.942,1054
0.943,1054
0.944,1054
0.945,1054
0.946,1054
0.947,1054
0.948,1054
0.949,1054
0.95,1054
0.951,1053.666667
0.952,1053.666667
0.953,1053.666667
0.954,1053.666667
0.955,1053.666667
0.956,1053.666667
0.957,1053.666667
0.958,1053.666667
0.959,1053.666667
0.96,1053.666667
0.961,1053.666667
0.962,1053.666667
0.963,1053.666667
0.964,1053.666667
0.965,1053.666667
0.966,1053.666667
0.967,1053.666667
0.968,1053.666667
0.969,1053.666667
0.97,1053.666667
0.971,1053.666667
0.972,1053.666667
0.973,1053.666667
0.974,1053.666667
0.975,1053.666667
0.976,1053.666667
0.977,1053.666667
0.978,1053.666667
0.979,1053.666667
0.98,1053.666667
0.981,1053.666667
0.982,1053.666667
0.983,1053.666667
0.984,1053.666667
0.985,1053.666667
0.986,1053.666667
0.987,1053.666667
0.988,1053.666667
0.989,1053.666667
0.99,1053.666667
0.991,1053.666667
0.992,1053.666667
0.993,1053.666667
0.994,1053.666667
0.995,1053.666667
0.996,1053.666667
0.997,1053.666667
0.998,1053.666667
0.999,1053.666667
1,1053.666667
1.001,1053.666667
1.002,1053.666667
1.003,1053.666667
1.004,1053.666667
1.005,1053.666667
1.006,1053.666667
1.007,1053.666667
1.008,1053.666667
1.009,1053.666667
1.01,1053.666667
1.011,1053.666667
1.012,1053.666667
1.013,1053.666667
1.014,1053.666667
1.015,1053.666667
1.016,1053.666667
1.017,1053.666667
1.018,1053.666667
1.019,1053.666667
1.02,1053.666667
1.021,1053.666667
1.022,1053.666667
1.023,1053.666667
1.024,1053.666667
1.025,1053.666667
1.026,1053.666667
1.027,1053.666667
1.028,1053.666667
1.029,1053.666667
1.03,1053.666667
1.031,1053.666667
1.032,1053.666667
1.033,1053.666667
1.034,1053.666667
1.035,1053.666667
1.036,1053.666667
1.037,1053.666667
1.038,1053.666667
1.039,1053.666667
1.04,1053.666667
1.041,1053.666667
1.042,1053.666667
1.043,1053.666667
1.044,1053.666667
1.045,1053.666667
1.046,1053.666667
1.047,1053.666667
1.048,1053.666667
1.049,1053.666667
1.05,1053.666667
1.051,1053.666667
1.052,1053.666667
1.053,1053.666667
1.054,1053.666667
1.055,1053.666667
1.056,1053.666667
1.057,1053.666667
1.058,1053.666667
1.059,1053.666667
1.06,1053.666667
1.061,1053.666667
1.062,1053.666667
1.063,1053.666667
1.064,1053.666667
1.065,1053.666667
1.066,1053.666667
1.067,1053.666667
1.068,1053.666667
1.069,1053.666667
1.07,1053.666667
1.071,1053.666667
1.072,1053.666667
1.073,1053.666667
1.074,1053.666667
1.075,1053.666667
1.076,1053.666667
1.077,1053.666667
1.078,1053.666667
1.079,1053.666667
1.08,1053.666667
1.081,1053.666667
1.082,1053.666667
1.083,1053.666667
1.084,1053.666667
1.085,1053.666667
1.086,1053.666667
1.087,1053.666667
1.088,1053.666667
1.089,1053.666667
1.09,1053.666667
1.091,1053.666667
1.092,1053.666667
1.093,1053.666667
1.094,1053.666667
1.095,1053.666667
1.096,1053.666667
1.097,1053.666667
1.098,1053.666667
1.099,1053.666667
1.1,1053.333333
1.101,1053.333333
1.102,1053.333333
1.103,1053.333333
1.104,1053.333333
1.105,1053.333333
1.106,1053.333333
1.107,1053.333333
1.108,1053.333333
1.109,1053.333333
1.11,1053.333333
1.111,1053.333333
1.112,1053.333333
1.113,1053.333333
1.114,1053.333333
1.115,1053.333333
1.116,1053.333333
1.117,1053.333333
1.118,1053.333333
1.119,1053.333333
1.12,1053.333333
1.121,1053.333333
1.122,1053.333333
1.123,1053.333333
1.124,1053.333333
1.125,1053.333333
1.126,1053.333333
1.127,1053.333333
1.128,1053.333333
1.129,1053.333333
1.13,1053.333333
1.131,1053.333333
1.132,1053.333333
1.133,1053.333333
1.134,1053.333333
1.135,1053.333333
1.136,1053.333333
1.137,1053.333333
1.138,1053.333333
1.139,1053.333333
1.14,1053.333333
1.141,1053.333333
1.142,1053.333333
1.143,1053.333333
1.144,1053.333333
1.145,1053.333333
1.146,1053.333333
1.147,1053.333333
1.148,1053.333333
1.149,1053.333333
1.15,1053.333333
1.151,1053.333333
1.152,1053.333333
1.153,1053.333333
1.154,1053.333333
1.155,1053.333333
1.156,1053.333333
1.157,1053.333333
1.158,1053.333333
1.159,1053.333333
1.16,1053.333333
1.161,1053.333333
1.162,1053.333333
1.163,1053.333333
1.164,1053.333333
1.165,1053.333333
1.166,1053.333333
1.167,1053.333333
1.168,1053.333333
1.169,1053.333333
1.17,1053.333333
1.171,1053.333333
1.172,1053.333333
1.173,1053.333333
1.174,1053.333333
1.175,1053.333333
1.176,1053.333333
1.177,1053.333333
1.178,1053.333333
1.179,1053.333333
1.18,1053.333333
1.181,1053.333333
1.182,1053.333333
1.183,1053.333333
1.184,1053.333333
1.185,1053.333333
1.186,1053.333333
1.187,1053.333333
1.188,1053.333333
1.189,1053.333333
1.19,1053.333333
1.191,1053.333333
1.192,1053.333333
1.193,1053.333333
1.194,1053.333333
1.195,1053.333333
1.196,1053.333333
1.197,1053.333333
1.198,1053.333333
1.199,1053.333333
1.2,1053.333333
1.201,1053.333333
1.202,1053
1.203,1053
1.204,1053
1.205,1053
1.206,1053
1.207,1053
1.208,1053
1.209,1053
1.21,1053
1.211,1053
1.212,1053
1.213,1053
1.214,1053
1.215,1053
1.216,1053
1.217,1053
1.218,1053
1.219,1053
1.22,1053
1.221,1053
1.222,1053
1.223,1053
1.224,1053
1.225,1053
1.226,1053
1.227,1053
1.228,1053
1.229,1053
1.23,1053
1.231,1053
1.232,1053
1.233,1053
1.234,1053
1.235,1053
1.236,1053
1.237,1053
1.238,1053
1.239,1053
1.24,1053
1.241,1053
1.242,1053
1.243,1053
1.244,1053
1.245,1053
1.246,1053
1.247,1053
1.248,1053
1.249,1053
1.25,1053
1.251,1053
1.252,1053
1.253,1053
1.254,1053
1.255,1053
1.256,1053
1.257,1053
1.258,1053
1.259,1053
1.26,1053
1.261,1053
1.262,1053
1.263,1053
1.264,1053
1.265,1053
1.266,1053
1.267,1053
1.268,1053
1.269,1053
1.27,1053
1.271,1053
1.272,1053
1.273,1053
1.274,1053
1.275,1053
1.276,1053
1.277,1053
1.278,1053
1.279,1053
1.28,1053
1.281,1053
1.282,1053
1.283,1053
1.284,1053
1.285,1053
1.286,1053
1.287,1053
1.288,1053
1.289,1053
1.29,1053
1.291,1053
1.292,1053
1.293,1053
1.294,1053
1.295,1053
1.296,1053
1.297,1053
1.298,1053
1.299,1053
1.3,1053
1.301,1053
1.302,1053
1.303,1053
1.304,1053
1.305,1053
1.306,1053
1.307,1053
1.308,1053
1.309,1053
1.31,1053
1.311,1053
1.312,1053
1.313,1053
1.314,1053
1.315,1053
1.316,1053
1.317,1053
1.318,1053
1.319,1053
1.32,1053
1.321,1053
1.322,1053
1.323,1053
1.324,1053
1.325,1053
1.326,1053
1.327,1053
1.328,1053
1.329,1053
1.33,1053
1.331,1053
1.332,1053
1.333,1053
1.334,1053
1.335,1053
1.336,1053
1.337,1053
1.338,1053
1.339,1053
1.34,1053
1.341,1053
1.342,1053
1.343,1053
1.344,1053
1.345,1053
1.346,1053
1.347,1053
1.348,1053
1.349,1053
1.35,1053
1.351,1053
1.352,1053
1.353,1053
1.354,1053
1.355,1053
1.356,1053
1.357,1053
1.358,1053
1.359,1053
1.36,1053
1.361,1053
1.362,1053
1.363,1053
1.364,1053
1.365,1053
1.366,1053
1.367,1053
1.368,1053
1.369,1053
1.37,1053
1.371,1053
1.372,1053
1.373,1053
1.374,1053
1.375,1053
1.376,1053
1.377,1053
1.378,1053
1.379,1053
1.38,1053
1.381,1053
1.382,1053
1.383,1053
1.384,1053
1.385,1053
1.386,1053
1.387,1053
1.388,1053
1.389,1053
1.39,1053
1.391,1053
1.392,1053
1.393,1053
1.394,1053
1.395,1053
1.396,1053
1.397,1053
1.398,1053
1.399,1053
1.4,1053
1.401,1053
1.402,1053
1.403,1053
1.404,1053
1.405,1053
1.406,1053
1.407,1053
1.408,1053
1.409,1053
1.41,1053
1.411,1053
1.412,1053
1.413,1053
1.414,1053
1.415,1053
1.416,1053
1.417,1052.666667
1.418,1052.666667
1.419,1052.666667
1.42,1052.666667
1.421,1052.666667
1.422,1052.666667
1.423,1052.666667
1.424,1052.666667
1.425,1052.666667
1.426,1052.666667
1.427,1052.666667
1.428,1052.666667
1.429,1052.666667
1.43,1052.666667
1.431,1052.666667
1.432,1052.666667
1.433,1052.666667
1.434,1052.666667
1.435,1052.666667
1.436,1052.666667
1.437,1052.666667
1.438,1052.666667
1.439,1052.666667
1.44,1052.666667
1.441,1052.666667
1.442,1052.666667
1.443,1052.666667
1.444,1052.666667
1.445,1052.666667
1.446,1052.666667
1.447,1052.666667
1.448,1052.666667
1.449,1052.666667
1.45,1052.666667
1.451,1052.666667
1.452,1052.666667
1.453,1052.666667
1.454,1052.666667
1.455,1052.666667
1.456,1052.666667
1.457,1052.666667
1.458,1052.666667
1.459,1052.666667
1.46,1052.666667
1.461,1052.666667
1.462,1052.666667
1.463,1052.666667
1.464,1052.666667
1.465,1052.666667
1.466,1052.666667
1.467,1052.666667
1.468,1052.666667
1.469,1052.666667
1.47,1052.666667
1.471,1052.666667
1.472,1052.666667
1.473,1052.333333
1.474,1052.333333
1.475,1052.333333
1.476,1052.333333
1.477,1052.333333
1.478,1052.333333
1.479,1052.333333
1.48,1052.333333
1.481,1052.333333
1.482,1052.333333
1.483,1052.333333
1.484,1052.333333
1.485,1052.333333
1.486,1052.333333
1.487,1052.333333
1.488,1052.333333
1.489,1052.333333
1.49,1052.333333
1.491,1052.333333
1.492,1052.333333
1.493,1052.333333
1.494,1052.333333
1.495,1052.333333
1.496,1052.333333
1.497,1052.333333
1.498,1052.333333
1.499,1052.333333
1.5,1052.333333
1.501,1052.333333
1.502,1052.333333
1.503,1052.333333
1.504,1052.333333
1.505,1052.333333
1.506,1052
1.507,1052
1.508,1052
1.509,1052
1.51,1052
1.511,1052
1.512,1052
1.513,1052
1.514,1052
1.515,1052
1.516,1052
1.517,1052
1.518,1052
1.519,1052
1.52,1052
1.521,1052
1.522,1052
1.523,1052
1.524,1052
1.525,1052
1.526,1052
1.527,1052
1.528,1052
1.529,1052
1.53,1052
1.531,1052
1.532,1052
1.533,1052
1.534,1052
1.535,1052
1.536,1052
1.537,1052
1.538,1052
1.539,1052
1.54,1052
1.541,1052
1.542,1052
1.543,1052
1.544,1052
1.545,1052
1.546,1052
1.547,1052
1.548,1052
1.549,1052
1.55,1052
1.551,1052
1.552,1052
1.553,1052
1.554,1052
1.555,1051.666667
1.556,1051.666667
1.557,1051.666667
1.558,1051.666667
1.559,1051.666667
1.56,1051.666667
1.561,1051.666667
1.562,1051.666667
1.563,1051.666667
1.564,1051.666667
1.565,1051.666667
1.566,1051.666667
1.567,1051.666667
